DATABASE_ID,smiles
DB01014,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1
DB12313,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O
DB13956,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
DB15114,C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO
DB01132,CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1
DB00236,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
DB04813,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
DB00613,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
DB16826,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1
DB16267,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O
DB00770,CCCCC[C@H](O)/C=C/[C@@H]1C(CCCCCCC(=O)O)C(=O)C[C@H]1O
DB12789,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
DB13273,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
DB03808,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1
DB01392,COC(=O)C1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
DB01610,CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21
DB08933,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
DB06736,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl
DB00249,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I
DB01227,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
DB00247,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
DB15097,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1S(N)(=O)=O
DB00400,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
DB00801,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F
DB01228,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1
DB00913,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1
DB00917,CCCCC[C@H](O)/C=C/[C@@H]1C(C/C=C\CCCC(=O)O)C(=O)C[C@H]1O
DB01240,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O
DB00508,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
DB04847,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12
DB00799,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
DB00449,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
DB00670,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
DB00814,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1
DB00978,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
DB04574,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
DB09164,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O
DB00417,CC1(C)S[C@@H]2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O
DB00447,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1
DB05812,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12
DB05501,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
DB06217,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC
DB06603,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(O)=NO)cc1
DB00415,CC1(C)S[C@@H]2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O
DB01333,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)[C@H]2SC1
DB08883,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O
DB00582,CC(c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
DB00307,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
DB09488,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1
DB00214,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
DB09477,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
DB09040,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
DB12377,O=C(NC1CCNCC1)C1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O
DB08950,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
DB00567,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)[C@H]2SC1
DB00131,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
DB11739,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1
DB00257,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
DB01420,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DB00253,CC(=O)C1CC[C@H]2[C@@H]3CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
DB00383,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1
DB00983,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
DB01274,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1
DB12942,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
DB00283,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
DB13256,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1
DB00527,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
DB00897,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
DB12792,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl
DB19378,CC(=O)[C@@]1(O)CC[C@H]2C3=CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
DB04465,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
DB09517,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
DB00581,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
DB09267,N#Cc1c(N(CC(=O)O)CC(=O)O)sc(C(=O)O)c1CC(=O)O
DB01182,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
DB00391,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
DB01000,CC1(C)S[C@@H]2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O
DB00704,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5
DB09124,CC(=O)[C@@]1(C)CC[C@H]2C3=CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
DB00777,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
DB00738,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1
DB14083,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
DB13155,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1
DB08958,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
DB12710,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
DB00280,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C
DB00647,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
DB00353,CC[C@@H](CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
DB06230,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
DB06203,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
DB13781,O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1
DB01113,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
DB00273,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
DB00310,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
DB00589,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
DB09350,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
DB09081,COc1c(O)c(C)c(C=CCCCCCCCCO)c(O)c1OC
DB01406,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
DB00927,N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O
DB00768,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21
DB00469,CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O
DB14975,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O
DB00601,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
DB00813,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
DB01185,C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
DB01193,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
DB00266,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12
DB01611,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
DB04822,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
DB00918,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
DB00952,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
DB08942,Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1
DB13872,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
DB09320,CC1(C)S[C@@H]2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O
DB00305,C=c1c(N)c(O)c2c(c1O)N1C[C@@H]3N[C@@H]3[C@]1(OC)C=2COC(N)=O
DB01237,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1
DB00963,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
DB14650,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
DB11186,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1
DB00487,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21
DB09219,O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1
DB03312,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
DB05087,CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
DB14201,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1
DB06412,C[C@]12CC(C=O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
DB00919,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O
DB00558,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N
DB00693,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21
DB09225,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21
DB06814,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1
DB00554,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O
DB00537,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
DB00774,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
DB00695,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
DB04825,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1
DB01108,C[C@]12CC[C@H]3[C@@H](CC[C@@]45OC4C(=O)C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O
DB08872,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C
DB00715,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
DB06718,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
DB01403,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
DB11636,CC(=O)[C@@]1(O)CC[C@H]2C3=CC(C)=C4CC(=O)CCC4[C@H]3CC[C@@]21C
DB06614,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)C(C(=O)O)C[C@H]1N=C(N)N
DB00598,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
DB14638,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1
DB00408,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
DB06713,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC
DB00611,Oc1ccc2c(c1)[C@]13CCCC[C@@]1(O)[C@H](C2)N(CC1CCC1)CC3
DB01183,C=CCN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5
DB00363,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
DB01426,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O
DB00459,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
DB13286,CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1
DB00683,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
DB01036,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1
DB00298,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
DB00612,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
DB01253,C[C@@H](CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
DB06193,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O
DB01588,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
DB00294,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3C(=C)C[C@@]21CC
DB00869,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
DB01346,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
DB00468,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
DB00908,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
DB00414,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
DB00215,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
DB01175,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
DB00757,O=C(O[C@H]1C[C@H]2CC3C[C@@H](C1)N2CC3=O)c1c[nH]c2ccccc12
DB03585,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O
DB00577,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21
DB14973,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1
DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1
DB12332,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
DB00758,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1
DB00426,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
DB00186,O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O
DB14174,S=C(SSC(=S)N1CCCCC1)N1CCCCC1
DB11793,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
DB01024,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2
DB00467,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
DB00648,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
DB00608,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
DB01059,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
DB00835,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
DB00477,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
DB01559,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl
DB13873,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O
DB01133,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O
DB11859,CC(=O)C1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB05015,O=S(=O)(Nc1ccccc1)c1cccc(/C=C/C(O)=NO)c1
DB00176,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1
DB04824,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
DB09056,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
DB01091,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12
DB00731,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1
DB04844,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
DB01102,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1
DB04832,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
DB02789,CC(=O)C1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB00373,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
DB04854,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
DB01558,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
DB01239,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21
DB00625,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1
DB11155,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1
DB05271,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1
DB06335,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2
DB00497,COc1ccc2c3c1OC1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
DB06045,C[C@@]1(C(=O)NC(CCC(=O)O)C(=O)O)CCCN1C(=O)CN
DB01242,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
DB00628,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O
DB01186,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
DB00470,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
DB00396,CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DB09061,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O
DB13952,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DB06729,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
DB00580,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
DB00533,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1
DB11768,COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl
DB00543,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
DB00234,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1
DB13657,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1
DB00392,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
DB00367,C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC
DB09389,C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC
DB00378,CC(=O)C1CC[C@H]2C3=CC=C4CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
DB09070,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)C=C4CC(=O)CCC4[C@H]3CC[C@@]21C
DB00334,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
DB00889,CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3ccccc13)C2
DB01058,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
DB00198,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
DB13851,CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
DB08895,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12
DB12767,O=C(C(O)CO)C(CO)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
DB06794,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
DB00810,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
DB09123,C[C@]12CC=C3C4=C(CCC3[C@@H]1CC[C@@]2(O)CC#N)CC(=O)CC4
DB15795,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1
DB00839,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
DB04817,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
DB09092,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
DB00967,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
DB00304,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
DB01357,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C
DB04794,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
DB09495,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1
DB06150,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
DB01299,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
DB00804,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1
DB00340,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
DB00333,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
DB01231,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
DB00920,CN1CCC(c2c3ccccc3cc(=O)c3sccc23)CC1
DB09084,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12
DB01214,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C
DB01203,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
DB14033,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1
DB01382,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1
DB00472,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
DB09382,O=C(O)CNC(=O)c1ccccc1[131I]
DB00404,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
DB00192,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
DB00892,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
DB11619,C#C[C@]1(O)CC[C@H]2C3=C(C=C[C@@]21CC)C1=C(CC3)CC(=O)CC1
DB00812,CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O
DB00682,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
DB11644,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
DB08868,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1
DB00245,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
DB00195,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
DB09351,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
DB00525,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
DB00425,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
DB06766,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1
DB12255,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O
DB11502,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
DB00621,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
DB08877,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
DB00196,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
DB01104,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
